Score,Rating,Title,Price,Median_Comp,Discount_%,Seller_Feedback,Sales_Count,Age_Days,Red_Flags,URL
7.5,SOLID DEAL,"2019-20 Panini Prizm Luka Doncic #75 Silver Prizm Mavericks Lakers",15.99,50.15,68,100.0,386,N/A,"",https://www.ebay.com/itm/286981242365?_skw=luka+doncic+prizm&hash=item42d16a3dfd:g:AoYAAeSwWvdpLPuG
7.5,SOLID DEAL,"2020-21 Panini Prizm Luka Doncic #32 Green Prizm Dallas Mavericks",5.49,52.89,90,100.0,2199,N/A,"",https://www.ebay.com/itm/257156721955?_skw=luka+doncic+prizm&hash=item3bdfbc2d23:g:ST0AAOSwPbhnDdY~
7.5,SOLID DEAL,"2023-24 Panini Donruss Optic LUKA DONCIC Holo Fast Break Prizm #67 Mavericks",10.86,48.02,77,100.0,920,N/A,"",https://www.ebay.com/itm/187806569506?_skw=luka+doncic+prizm&hash=item2bba24d422:g:3e0AAeSwAxlpMLq5
7.5,SOLID DEAL,"2020-21 Panini Prizm Luka Doncic Orange Cracked Ice Prizm #32 Dallas Mavericks",11.28,105.4,89,100.0,2650,N/A,"",https://www.ebay.com/itm/157652889092?_skw=luka+doncic+prizm&hash=item24b4d82e04:g:VpUAAeSwpbtpf6~h
7.5,SOLID DEAL,"Luka Doncic 2021-22 Panini Prizm Widescreen - Silver Prizm #1",7.95,67.99,88,100.0,7480,N/A,"",https://www.ebay.com/itm/297848595977?_skw=luka+doncic+prizm&hash=item455928e609:g:yV4AAeSw46lpQRrk
7.5,SOLID DEAL,"2024-25 Panini Prizm Luka Doncic 229/249 Pink Prizm #89",16,53.28,70,100.0,18592,N/A,"",https://www.ebay.com/itm/236267230718?_skw=luka+doncic+prizm&hash=item37029fd5fe:g:NKEAAeSwOEFond6c
7.5,SOLID DEAL,"2019-20 Panini Prizm Ruby Wave Prizm Luka Doncic Luka Dončić #75 vw2",40.61,81.17,50,99.6,1300345,N/A,"",https://www.ebay.com/itm/336408041047?_skw=luka+doncic+prizm&hash=item4e537b5657:g:ZZYAAeSwBgdpeCn3
7.5,SOLID DEAL,"Luka Doncic 2021-22 Panini Prizm Silver Wave #223 Dallas Mavericks",2.99,50.99,94,99.9,8252,N/A,"",https://www.ebay.com/itm/227137547291?_skw=luka+doncic+prizm&hash=item34e273ec1b:g:dywAAeSwPYppRKUl
7.5,SOLID DEAL,"Luka Doncic 2020-21 Panini Donruss Optic Wave Prizm #86",3.95,133.45,97,100.0,7480,N/A,"",https://www.ebay.com/itm/297848595991?_skw=luka+doncic+prizm&hash=item455928e617:g:RGEAAeSwB9lpQRsZ
7.5,SOLID DEAL,"Luka Doncic 2021-22 Panini Donruss Optic Blue Velocity Prizm #101",4.95,170,97,100.0,7480,N/A,"",https://www.ebay.com/itm/297848595966?_skw=luka+doncic+prizm&hash=item455928e5fe:g:kO4AAeSwXtlpQRot
7.5,SOLID DEAL,"Luka Doncic 2023 Panini Prizm Monopoly SSP #S3 Mavericks",1.31,114.73,99,100.0,406,N/A,"",https://www.ebay.com/itm/205479766185?_skw=luka+doncic+prizm&hash=item2fd78c68a9:g:ZcQAAeSwLYNoIJBt
7.5,SOLID DEAL,"2023-24 Phoenix Basketball - Prizm Inserts - Complete Your Set - Take Your Pick",1.79,680,100,100.0,239,N/A,"",https://www.ebay.com/itm/388810957227?_skw=luka+doncic+prizm&hash=item5a86f061ab:g:FoIAAeSwKohole8u
7.5,SOLID DEAL,"2020-21 Panini Donruss Optic - Luka Dončić #86 Pink Hyper Prizm",5,47.57,89,100.0,488,N/A,"",https://www.ebay.com/itm/358181800437?_skw=luka+doncic+prizm&hash=item53654c89f5:g:~hcAAeSwmF5pgKJq
7.5,SOLID DEAL,"2023-24 Panini Prizm Silver Cracked Ice Luka Doncic #110 Dallas Mavericks",7.06,116.87,94,100.0,2462,N/A,"",https://www.ebay.com/itm/405414989537?_skw=luka+doncic+prizm&hash=item5e649dcee1:g:H~UAAOSwFzhmZNxu
7.5,SOLID DEAL,"2021-22 Panini Mosais Green Mosaic Prizm #282 Luka Doncic Mavericks",5.5,61.84,91,99.9,7738,N/A,"",https://www.ebay.com/itm/186023918443?_skw=luka+doncic+prizm&hash=item2b4fe3bb6b:g:Uj0AAOSweQ1k0HWc
7.5,SOLID DEAL,"Luka Doncic 2023-24 Panini Select Neon Icon Silver Prizm #21",4,37.92,89,99.9,12800,N/A,"",https://www.ebay.com/itm/116628882591?_skw=luka+doncic+prizm&hash=item1b279f849f:g:EgkAAOSwAdxoPGJ8
7.5,SOLID DEAL,"2020-21 Panini Donruss Optic Luka Doncic Dallas Mavericks #13 Silver Holo Prizm",5.15,106.25,95,100.0,3252,N/A,"",https://www.ebay.com/itm/225032041968?_skw=luka+doncic+prizm&hash=item3464f475f0:g:50MAAOSw1Rtiqk-w
7.5,SOLID DEAL,"Luka Doncic 2021-22 Panini Prizm Red White & Blue Prizm #223",4.95,127.5,96,100.0,7480,N/A,"",https://www.ebay.com/itm/297848596022?_skw=luka+doncic+prizm&hash=item455928e636:g:GjYAAeSwl1JpQRsa
7.5,SOLID DEAL,"2024-25 Panini Prizm Deca #242 Luka Doncic",2.89,4253.39,100,99.9,1886,N/A,"",https://www.ebay.com/itm/297945016632?_skw=luka+doncic+prizm&hash=item455ee82938:g:uUcAAeSwIURpbGz5
7.5,SOLID DEAL,"2023-24 Panini Prizm #2 Luka Doncic Dominance Prizms Green",2.75,46.74,94,100.0,1932,N/A,"",https://www.ebay.com/itm/257313616406?_skw=luka+doncic+prizm&hash=item3be9163216:g:eXMAAeSwoG9pavSG
7.5,SOLID DEAL,"Luka Doncic #47 Panini Mosaic 2020-21 - Camo Pink Prizm",4.65,51,91,99.7,326,N/A,"",https://www.ebay.com/itm/358047375956?_skw=luka+doncic+prizm&hash=item535d496254:g:Uw4AAeSwoedpS0GY
7.5,SOLID DEAL,"2020-21 Prizm Basketball NBA Luka Doncic Silver Prizm Dallas Mavericks #32",9.59,84.96,89,99.5,6812,N/A,"",https://www.ebay.com/itm/357864436220?_skw=luka+doncic+prizm&hash=item535261f1fc:g:Ty0AAeSwBW5pC5bb
7.5,SOLID DEAL,"2020-21 Donruss Optic LUKA DONCIC Elite Dominators Fast Break Silver Disco PRIZM",6.99,119.85,94,99.8,1619,N/A,"",https://www.ebay.com/itm/405295276486?_skw=luka+doncic+prizm&hash=item5e5d7b21c6:g:naIAAOSwfiVnEwXK
7.5,SOLID DEAL,"2024-25 Panini Prizm Black #1 Luka Doncic Kaleidoscopic Prizms Blue Ice #/125",55.67,1610.75,97,99.3,1592,N/A,"",https://www.ebay.com/itm/286991780116?_skw=luka+doncic+prizm&hash=item42d20b0914:g:a3oAAeSwSj9pMyyn
7.5,SOLID DEAL,"2019-20 Prizm Basketball Luka Doncic #75 Red Cracked Ice",18.98,68.82,72,98.8,354,N/A,"",https://www.ebay.com/itm/177525343830?_skw=luka+doncic+prizm&hash=item295555c656:g:lxgAAeSwBnto~tLp
7.5,SOLID DEAL,"2023-24 Panini Select Silver Seismic Prizm Luka Doncic #51",3.84,52.685,93,99.9,18938,N/A,"",https://www.ebay.com/itm/286581729440?_skw=luka+doncic+prizm&hash=item42b99a28a0:g:RREAAeSwlFppQyis
7.5,SOLID DEAL,"2019-20 Hoops Premium Stock #39 Luka Doncic",1.25,42.46,97,100.0,116,N/A,"",https://www.ebay.com/itm/277682763509?_skw=luka+doncic+prizm&hash=item40a72eb6f5:g:9PoAAeSwl2Npep6V
7.5,SOLID DEAL,"Luka Doncic 2020-21,Prizm Basketball Red Wave Prizm #32 Dallas Mavericks",6.5,90.95,93,100.0,1113,N/A,"",https://www.ebay.com/itm/326936363716?_skw=luka+doncic+prizm&hash=item4c1eed02c4:g:QSkAAeSwNn1pVcAk
7.5,SOLID DEAL,"2024-25 Panini Prizm Dominance #12 Luka Doncic Dallas Mavericks",1.39,33.99,96,100.0,1278,N/A,"",https://www.ebay.com/itm/168110938398?_skw=luka+doncic+prizm&hash=item272431591e:g:OPYAAeSwNPhpdq~I
7.5,SOLID DEAL,"2019 PANINI PRIZM #75 LUKA DONCIC PSA 10",32,217.8,85,100.0,313,N/A,"",https://www.ebay.com/itm/116754452694?_skw=luka+doncic+prizm&hash=item1b2f1b90d6:g:JyoAAeSwuv1osGrB
7,SOLID DEAL,"2020-21 Panini Prizm - Luka Dončić #32 Pink Ice Prizm",11,80.06,86,100.0,1,N/A,"",https://www.ebay.com/itm/287115441050?_skw=luka+doncic+prizm&hash=item42d969f39a:g:xxUAAeSwj6Npf9HO&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z2ZDnKE4LwXluunD4hAJYYUInLa0uXoCzON%2B43KZmwk9QdZN%2FcBD2tYEcaHqCCB2Ly2vivyBH5ViWJgfdM6HYeJe%2BoS2L1jwm4gBF5JPkLZ0LAa4OIjck5q5iA0ddGd7%2FYxdhjTPDUMDS9aMvTcnutayaO2y6QWC%2FpEotbM0NwvdlbQ94Yn%2FzPpdDy%2F87Dg4%2BFUrRdyjtOk2PeVvVZGr2yBpj95TAgmGxC9SGu03PpS71lLd4iE9KAxiK8Z2BX2Gy7i%2Fg6z8jxe5HGYgqOuTWKeb3s8EQyzyiUk2mjgGOnlZA%3D%3D
7,SOLID DEAL,"$3 CHASER PACK 2018-19 Panini Prizm Luka Doncic #280 Rookie RC PSA 10 GOOD PRICE",4,199.75,98,97.9,47,N/A,"",https://www.ebay.com/itm/188000023040?_skw=luka+doncic+prizm&hash=item2bc5acb200:g:S7gAAeSwy3JpeRgP
7,SOLID DEAL,"3$ Luka Doncic 2018 Prizm Silver Rookie Psa 10 Chaser Pack - 🏈",6.99,1385.49,99,84.8,35,N/A,"",https://www.ebay.com/itm/206041052885?_skw=luka+doncic+prizm&hash=item2ff900f6d5:g:F98AAeSw-FJpftde
7,SOLID DEAL,"2020-21 Panini Donruss Optic - Luka Dončić #86 Pulsar Prizm",2.49,95.62,97,100.0,772,N/A,"",https://www.ebay.com/itm/317822486301?_skw=luka+doncic+prizm&hash=item49ffb2471d:g:ALMAAeSwvxhpKLf4
7,SOLID DEAL," 2024-25 Panini Mosaic Luka Dončić #100 Yellow Reactive Prizm ",15,132.24,89,100.0,42,N/A,"",https://www.ebay.com/itm/397561973311?_skw=luka+doncic+prizm&hash=item5c908a4a3f:g:yusAAeSwkw1pgE~B
7,SOLID DEAL,"$3 CHASER PACK 2018-19 Panini Prizm Luka Doncic #280 Rookie RC PSA 10 GOOD PRICE",3,199.75,98,0.0,N/A,N/A,"",https://www.ebay.com/itm/376881093033?_skw=luka+doncic+prizm&hash=item57bfdd19a9:g:bsMAAeSwCPFpb5-J
7,SOLID DEAL,"2019-20 Panini Prizm - Luka Dončić #75 Pink Ice Prizm",35,217.8,84,100.0,80,N/A,"",https://www.ebay.com/itm/168051896188?_skw=luka+doncic+prizm&hash=item2720ac6f7c:g:D40AAeSwuIRpV~wG&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z3LUPN3MaK6UxfMeh%2F7ilMNycIOWhuSvLup9hvm4OJk%2FukL5qj66IrcP3c7Ec%2BC9udC0YzBKXDIwKstFxhuCjjUhxNjMESN01jp56UHnY%2B2eZLfY%2BoToIoEcAUCr0GIu0XOrMtMuglZ1Pwf7AajZe4v7gzucQsGyB%2F6%2F7Nr4mgm5ix16AZ4oSjJ%2BuO8LXchJ0Ktgd0sw8fvvNGcF1NKWfi4gVKM%2BaYAJ2apl0lycd5k0AArWNv1Fhm5aHcrtC4C5X95CQvJdjjqmkgz9zLlz3diitvh7RQ6zmp4j1KarwIEuQ%3D%3D
7,SOLID DEAL,"2024-25 Panini Mosaic - Luka Dončić #100 Reactive Blue Mosaic Prizm",6,132.59,95,100.0,424,N/A,"",https://www.ebay.com/itm/206044507593?_skw=luka+doncic+prizm&hash=item2ff935adc9:g:eNEAAeSwnR9pgOQI
7,SOLID DEAL,"2020-21 Panini Prizm #32 Luka Doncic Silver Prizms",3.95,84.96,95,100.0,832,N/A,"",https://www.ebay.com/itm/157114496033?_skw=luka+doncic+prizm&hash=item2494c0f421:g:PJgAAeSw2epoVKUG
7,SOLID DEAL,"2023-24 Panini Select #51 Luka Doncic Green Ice Prizm Dallas Mavericks",5.31,55.629999999999995,90,100.0,997,N/A,"",https://www.ebay.com/itm/297993482283?_skw=luka+doncic+prizm&hash=item4561cbb02b:g:XXoAAeSwsVVpgL4k
7,SOLID DEAL,"LUKA DONCIC 2023-24 PRIZM RED CRACKED ICE  #110  Mavericks Lakers",5.99,127.5,95,100.0,388,N/A,"",https://www.ebay.com/itm/277084383844?_skw=luka+doncic+prizm&hash=item4083842a64:g:jX8AAeSwOQJn6ttr
7,SOLID DEAL,"2024-25 Panini Prizm Black - Luka Dončić, Luka Dončić #5",3.98,488.75,99,100.0,106,N/A,"",https://www.ebay.com/itm/397561745661?_skw=luka+doncic+prizm&hash=item5c9086d0fd:g:kXYAAeSwAUhpgDY1
7,SOLID DEAL,"Luka Doncic 2024-25 Panini Prizm Global Reach #8 Green Prizm",7.5,106.25,93,99.6,662,N/A,"",https://www.ebay.com/itm/389569311351?_skw=luka+doncic+prizm&hash=item5ab423f277:g:clAAAeSwfWxpgI4~
7,SOLID DEAL,"2020-21 Prizm Basketball NBA Luka Doncic Silver Prizm Dallas Mavericks #32",9.95,84.96,88,100.0,750,N/A,"",https://www.ebay.com/itm/389559055218?_skw=luka+doncic+prizm&hash=item5ab3877372:g:7VAAAeSwt1JpfTVm
7,SOLID DEAL,"2021-22 DONRUSS OPTIC LUKA DONCIC MY HOUSE PURPLE PRIZM  DALLAS MAVERICKS",5.5,39.02,86,98.6,74,N/A,"",https://www.ebay.com/itm/197422686585?_skw=luka+doncic+prizm&hash=item2df74f2179:g:Vp8AAeSwPNxoSPpD
7,SOLID DEAL,"Luka Doncic SILVER ALL NBA Prizm Mosaic Basketball- Dallas Mavericks 2022",2.5,68.72,96,100.0,43,N/A,"",https://www.ebay.com/itm/397353579081?_skw=luka+doncic+prizm&hash=item5c841e7249:g:aVQAAeSw4GxpMNUx
7,SOLID DEAL,"Luka Dončić Panini Prizm Silver Refractor Card | Dallas Mavericks NBA",4.99,174.23,97,100.0,80,N/A,"",https://www.ebay.com/itm/317122411912?_skw=luka+doncic+prizm&hash=item49d5f7fd88:g:S~sAAeSwHoFohtH2
7,SOLID DEAL,"2018-19 Panini Donruss Optic - Rated Rookie Luka Dončić #177 Shock Prizm (RC)",115,950.3,88,100.0,27,N/A,"",https://www.ebay.com/itm/137007354548?_skw=luka+doncic+prizm&hash=item1fe64652b4:g:FmsAAeSwyqhpgLxD
7,SOLID DEAL,"2019 Panini Prizm Luka Doncic #75 Dallas Mavericks PSA 10",59,217.8,73,100.0,30,N/A,"",https://www.ebay.com/itm/137006352665?_skw=luka+doncic+prizm&hash=item1fe6370919:g:HNoAAeSw5itpgEhS
7,SOLID DEAL,"2023-24 Panini Prizm - Luka Dončić #110 Green Prizm",3.31,627.17,99,100.0,791,N/A,"",https://www.ebay.com/itm/336299660994?_skw=luka+doncic+prizm&hash=item4e4d0596c2:g:KOgAAeSwGnBpHgAf
7,SOLID DEAL,"2023-24 Panini Prizm Deca Basketball Luka Doncic #2 Silver Holo Mavs Lakers 🔥",29.99,50.99,41,100.0,1395,N/A,"",https://www.ebay.com/itm/135712827885?_skw=luka+doncic+prizm&hash=item1f991d69ed:g:84kAAeSwEptoASOw
6.7,DECENT,"Luka Doncic 2023-24 Panini Prizm #110 Blue Seismic /99 PSA 9 Mint COLOR MATCH",95,148.75,36,100.0,795,N/A,"",https://www.ebay.com/itm/205755996808?_skw=luka+doncic+prizm&hash=item2fe8035a88:g:d7QAAeSwfJpo3AQh&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z2DMaMuplZrD2QVmRBVQGHyaKx%2F7J%2F1x2LKWKb%2BXDn%2FAoGojrhgNX4bqXG4oeMD2nJQY2BRz73vkOGnbflT1XBh8zzlLf0Hcu3AHReO5kmcUYX%2FT6NynuJl1KME11c4djSbXiEhQpZ83iO0mvwc0mC3Lp1ET0ZcjrLPq7DVsx6g5vV%2Fz8lC%2Fa0%2Flr0wBCWc9WkkK8ZGEvnpf00WehVffhpy5J5V9fnT5cgZTt%2B6skIFGekx1Ojb%2BK8FV%2FFK5gcpvscaX8zNd63YJsoy9h0GnLiDuIsQSPUlR0TZT--oO52Dnw%3D%3D
6.5,DECENT,"2020-21 Panini Prizm Luka Doncic SILVER #32 Holo Parallel Dallas Mavericks",5.78,84.96,93,99.5,481,N/A,"",https://www.ebay.com/itm/197803418891?_skw=luka+doncic+prizm&hash=item2e0e00a50b:g:u4YAAeSwqIpo~YH5
6.5,DECENT,"2024-25 Panini Prizm #8 Luka Doncic Global Reach",1.49,159.245,99,100.0,354,N/A,"",https://www.ebay.com/itm/317832605657?_skw=luka+doncic+prizm&hash=item4a004cafd9:g:zn8AAeSw8nNpgK5H
6.5,DECENT,"2020-21 Prizm Basketball Luka Doncic #32 Silver Prizm Dallas Mavericks NBA",5.95,84.96,93,100.0,276,N/A,"",https://www.ebay.com/itm/296964119423?_skw=luka+doncic+prizm&hash=item452470db7f:g:tMkAAOSwlzlnlQgl
6.5,DECENT,"2024-25 Panini Mosaic - Luka Doncic Give and Go #4 Mosaic Prizm - LA Lakers ",4,212.49,98,100.0,38,N/A,"",https://www.ebay.com/itm/389570095449?_skw=luka+doncic+prizm&hash=item5ab42fe959:g:A~UAAeSw5XJpgNhE
6.5,DECENT,"2024-25 Panini Prizm Black Luka Doncic Fractal Silver Prizm LA LAKERS",12,308.12,96,98.7,156,N/A,"",https://www.ebay.com/itm/147131533342?_skw=luka+doncic+prizm&hash=item2241b9081e:g:cbAAAeSwBgdpgFr-
6.5,DECENT,"2021-22 Panini Prizm - Global Reach Luka Dončić #4 Silver Prizm",2.25,340,99,100.0,278,N/A,"",https://www.ebay.com/itm/389566700139?_skw=luka+doncic+prizm&hash=item5ab3fc1a6b:g:pK0AAeSwyqhpf8p3
6.5,DECENT,"2023-24 Hoops Premium Stock #16 Luka Doncic Sheesh Silver Prizm 2915",2.7,57.37,95,100.0,337,N/A,"",https://www.ebay.com/itm/336395337818?_skw=luka+doncic+prizm&hash=item4e52b9805a:g:anYAAeSwVNRpbX5C
6,DECENT,"Luka Doncic (35 Cards) - Numbered /88 - Refractors - Holo - Prizm - Inserts",135,212.5,36,100.0,266,N/A,"",https://www.ebay.com/itm/206044397588?_skw=luka+doncic+prizm&hash=item2ff9340014:g:hQcAAeSwyV5pgM3v
6,DECENT,"2023-24 Hoops Premium Stock LUKA DONCIC #4 Silver Prizm -  Anti-Gravity Insert",1.99,62.620000000000005,97,98.7,95,N/A,"",https://www.ebay.com/itm/147085928513?_skw=luka+doncic+prizm&hash=item223f012841:g:mmIAAeSw-5Rpb9Yf
6,DECENT,"2023-24 Panini Donruss Optic - Luka Dončić #67 Purple Shock Prizm.",4.99,48.02,90,100.0,30,N/A,"",https://www.ebay.com/itm/317833398844?_skw=luka+doncic+prizm&hash=item4a0058ca3c:g:2L0AAeSwGuZpgPxA
6,DECENT,"2023-24 Select Luka Doncic #9 Red Prizm Select Certified ** Dallas Mavericks **",6,85.41499999999999,93,100.0,25,N/A,"",https://www.ebay.com/itm/145815279232?_skw=luka+doncic+prizm&hash=item21f3449680:g:fjUAAOSwISNmX9rc
6,DECENT,"2020-21 Panini Prizm - Luka Dončić #32 Purple Wave Prizm",6,88.39500000000001,93,100.0,1,N/A,"",https://www.ebay.com/itm/236556686621?_skw=luka+doncic+prizm&hash=item3713e0951d:g:V7EAAeSwCI5pVIOp
6,DECENT,"Luka Doncic 2021-22 Prizm Silver Wave #223",2,50.99,96,100.0,21,N/A,"",https://www.ebay.com/itm/168127797736?_skw=luka+doncic+prizm&hash=item27253299e8:g:Ac8AAeSwvD5pf6JF
6,DECENT,"2023-24 Panini Prizm - Kaleidoscopic Luka Dončić #3 Silver Prizm",9.99,62.655,84,100.0,7,N/A,"",https://www.ebay.com/itm/376925368446?_skw=luka+doncic+prizm&hash=item57c280b07e:g:qSkAAeSw1lVpgOoX
6,DECENT,"LUKA DONCIC 2020-21 #32 Prizm Silver Holo Dallas Mavericks",12,84.96,86,100.0,41,N/A,"",https://www.ebay.com/itm/389558613286?_skw=luka+doncic+prizm&hash=item5ab380b526:g:JN4AAeSwjBhpfQiQ
6,DECENT,"2020-21 Panini Prizm Basketball - Silver Prizm #32 Mavericks - LUKA DONCIC",5,84.96,94,100.0,9,N/A,"",https://www.ebay.com/itm/157579465924?_skw=luka+doncic+prizm&hash=item24b077d4c4:g:Su4AAeSwo~RpVCGd
6,DECENT,"2018-19 Panini Donruss Optic Rated Rookie Luka Dončić #177 Shock PSA 8",115,162.33,29,99.4,917,N/A,"",https://www.ebay.com/itm/127660970905?_skw=luka+doncic+prizm&hash=item1db92fd399:g:Ox0AAeSwWaZpgMJQ
5.5,MAYBE,"2023-24 Panini Premium Stock Sheesh Luka Dončić Red Seismic Prizm /199 PSA MT 9",100,127.5,22,100.0,193,N/A,"",https://www.ebay.com/itm/336268376278?_skw=luka+doncic+prizm&hash=item4e4b2838d6:g:IgkAAeSw2~NpCWue&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z1UgcufUooaa72QbhaRCBW8Qic4tvaHvzXxRz2LSXLwKsgobSvHayfGXrgSTbl3e262YqoC7PRkGFvw5yKwOGdyhzkKt1K9esjzN3AwP%2BOblFXlgMHkzPPVS4tl8UOigRr4bQKKP0h1E%2Bb8Db4ITPejWMSEkkQuNdsstUySzuw8I6cBoKtS77VcaYjhtPMCSpiqZXbwzynQeqpfBZKODg6xVzA4xTASyE0kRxf9s%2BUijAyvdWcC9AZ4vSZZXCAlXzfK9MG5U4fafxrJWjBuxifNO7V0l0OQCt7xKxHTcv8zyQ%3D%3D
5,MAYBE,"2021 Prizm Luka Doncic Sensational Swatches Game Used Jersey Patch #SSW-LUK",76.44,91.79,17,100.0,717,N/A,"",https://www.ebay.com/itm/236614171332?_skw=luka+doncic+prizm&hash=item37174dbac4:g:cHcAAeSw2B5pCa0p
4.5,QUESTIONABLE,"2022-23 Panini Prizm Luka Doncic Widescreen Mojo Prizms 13/25#Z",107.98,72.25,-49,99.6,5125,N/A,"",https://www.ebay.com/itm/198073833516?_skw=luka+doncic+prizm&hash=item2e1e1ed82c:g:2wgAAeSwEpVpgNdn
4.5,QUESTIONABLE,"Panini Prizm Luka Doncic Dominance Pink Pulsar /42 SSP",172.8,149.6,-16,99.8,1316,N/A,"",https://www.ebay.com/itm/267564352162?_skw=luka+doncic+prizm&hash=item3e4c1402a2:g:za8AAOSwitBoAFGh&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z01MGypkHZbetRO%2FeYTxfz5MgRaU71rN2R7YmD6tsUA%2F1UYzrXQoK%2FKzQOB9qhQB2vzRRJW4SPy33a5XDzYs9Kla3IzUTcR1KVKHn26g8Am9pp4ts5YSQCYa53YbQ%2BeY9gk%2FSeYSLxw6uPwS7xneooFqd9XN0qWsio6C7RYtSqq3Gyxtb1zvBi1dtzaho3gRRrolHBw%2BuJi%2BNkgZYYk9f%2BCfOxSwbdOJM9YJluZCGvbZ3sq%2BV3v5hg8fFEIuTt48Z9h47vIL2TzJ1PNABKFg8knanA%2Bw44zUvEMMq%2FDE1NDkg%3D%3D
4.5,QUESTIONABLE,"2019 Panini Prizm Far Out! #21 Luka Doncic Far Out!-Fast Break PSA 10",111.39,72.24,-54,99.3,1592,N/A,"",https://www.ebay.com/itm/287095735259?_skw=luka+doncic+prizm&hash=item42d83d43db:g:nwkAAeSwg~hpc9fz
4.5,QUESTIONABLE,"LUKA DONCIC FIREWORKS PRIZM CARD 2021 Revolution Luka Doncic SUPERNOVA  ASIA SSP",149.95,91.79,-63,99.9,4361,N/A,"",https://www.ebay.com/itm/388423092707?_skw=luka+doncic+prizm&hash=item5a6fd209e3:g:348AAOSwKqdjNjJN
3.7,SKIP,"2022-23 Panini Prizm Purple Ice Prizm 24/149 Luka Doncic #196 PSA 9 MINT 2l4",91.49,N/A,N/A,99.6,1300345,N/A,"",https://www.ebay.com/itm/236592771984?_skw=luka+doncic+prizm&hash=item3716073390:g:7pAAAeSwKJxpcFis
3.7,SKIP,"2022-23 Panini Prizm Blue Ice Prizm 69/125 Luka Doncic #196 PSA 9 MINT hs9",124.99,97.75,-28,99.6,1300345,N/A,"",https://www.ebay.com/itm/336400937840?_skw=luka+doncic+prizm&hash=item4e530ef370:g:7pIAAeSwmpNpcg~b
3.5,SKIP,"2018-19 Panini Prizm Luka Doncic #280 RC Rookie PSA 10",210,199.75,-5,99.4,415,N/A,"",https://www.ebay.com/itm/177830210717?_skw=luka+doncic+prizm&hash=item296781ac9d:g:hl8AAeSwWJ1pgO0g
3.5,SKIP,"2021-22 Chronicles Honors Luka Doncic Asia Scope Prizm #686 Dallas Mavericks",9.95,N/A,N/A,99.8,2233,N/A,"",https://www.ebay.com/itm/286538507533?_skw=luka+doncic+prizm&hash=item42b706a50d:g:sboAAeSwJWVoFPzN
3.5,SKIP,"2020-21 Panini Donruss Optic Luka Doncic Star Gazing Red Pulsar Prizm Insert #4",16.18,N/A,N/A,100.0,1414,N/A,"",https://www.ebay.com/itm/296802192405?_skw=luka+doncic+prizm&hash=item451aca0c15:g:E~gAAOSwyelnLDIX
3.5,SKIP,"2021-22 Panini Select - Premier Level Luka Dončić #117 Silver Prizm",2.99,N/A,N/A,99.9,19315,N/A,"",https://www.ebay.com/itm/188018626534?_skw=luka+doncic+prizm&hash=item2bc6c88fe6:g:xgsAAeSwAvxoZdyB
3.5,SKIP,"2020-21 Panini Prizm #32 Luka Doncic Base Chrome Dallas Mavericks",1.99,N/A,N/A,100.0,6019,N/A,"",https://www.ebay.com/itm/204809617808?_skw=luka+doncic+prizm&hash=item2faf9ac190:g:fB8AAOSwkKdmV8BU
3.5,SKIP,"2023-24 Hoops Premium Stock #9 Luka Doncic Silver Prizm",2.99,N/A,N/A,99.8,4529,N/A,"",https://www.ebay.com/itm/177225811736?_skw=luka+doncic+prizm&hash=item29437b4718:g:EWcAAeSwJFFoXgek
3.5,SKIP,"Luka Doncic Red Wave Prizm 2024-25 Panini Monopoly #49 LA Lakers Dallas Maverick",3.9,N/A,N/A,100.0,1033,N/A,"",https://www.ebay.com/itm/157655057269?_skw=luka+doncic+prizm&hash=item24b4f94375:g:OHAAAeSwbKppIq0B
3.5,SKIP,"2021-22 Panini Mosaic #6 Luka Doncic Green Prizm Dallas Mavericks",2.39,N/A,N/A,99.9,12563,N/A,"",https://www.ebay.com/itm/186925972458?_skw=luka+doncic+prizm&hash=item2b85a7fbea:g:uMoAAOSwbBpj5xob
3.5,SKIP,"2021-22 Panini Chronicles Marquee - Luka Doncic Orange Prizm - #73/75 Mavericks",37.5,N/A,N/A,99.9,3299,N/A,"",https://www.ebay.com/itm/176669637478?_skw=luka+doncic+prizm&hash=item292254bb66:g:ibUAAOSw8R9nLYnd
3.5,SKIP,"2021-22 DONRUSS OPTIC SILVER PRIZM  LUKA DONCIC #101 DALLAS MAVERICKS LAKERS",1.99,N/A,N/A,100.0,1134,N/A,"",https://www.ebay.com/itm/267460067833?_skw=luka+doncic+prizm&hash=item3e45dcc1f9:g:QeAAAeSwYhhpCzmE
3.5,SKIP,"2024-25 Panini NBA Hoops Luka Doncic Green Prizm /99 Card #115 NICE!",21.24,N/A,N/A,100.0,1198,N/A,"",https://www.ebay.com/itm/356701605272?_skw=luka+doncic+prizm&hash=item530d128d98:g:mWQAAOSwQ99n4Dv7
