Score,Rating,Title,Price,Median_Comp,Discount_%,Seller_Feedback,Sales_Count,Age_Days,Red_Flags,URL
0,ERROR,"1996-97 Topps Finest Sterling Michael Jordan #50 w/ Coating Chicago Bulls HOF",54.87,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376902826621?_skw=michael+jordan+topps+finest&hash=item57c128ba7d:g:c-IAAeSwXttpd74e
0,ERROR,"1993 Topps Finest Michael Jordan #1 PSA 9 MINT - Fresh Grade! Centered & Sharp📈",250,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389533810658?_skw=michael+jordan+topps+finest&hash=item5ab2063fe2:g:qrUAAeSwXVZpdP18
0,ERROR,"1995-96 Topps Finest - Mystery Finest Michael Jordan #M 1 Bordered",89.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/157602769693?_skw=michael+jordan+topps+finest&hash=item24b1db6b1d:g:CqUAAeSwNL5pYUs6
0,ERROR,"1993 FINEST #1 MICHAEL JORDAN PSA 8",124.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/306743376540?_skw=michael+jordan+topps+finest&hash=item476b547a9c:g:~rcAAeSw0m9pf044
0,ERROR,"1997 Topps Finest 271 Michael Jordan Showstoppers PSA 10 Gem Mint Insert",207.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/336379508686?_skw=michael+jordan+topps+finest&hash=item4e51c7f7ce:g:VV4AAeSw5iJpXvQu
0,ERROR,"1996-97 Finest #50 Michael Jordan Chicago Bulls P.O4C",40,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127644811123?_skw=michael+jordan+topps+finest&hash=item1db8393f73:g:~RMAAeSwfPNpdjzC
0,ERROR,"1997-98 Finest #271 Michael Jordan Showstopper Chicago Bulls PSA 8",39.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/306727843642?_skw=michael+jordan+topps+finest&hash=item476a67773a:g:nMIAAeSw1ytpdBwr
0,ERROR,"1993-94 TOPPS FINEST SET YOU PICK MICHAEL JORDAN REGGIE MILLER PIPPEN 1-220 RCs",2.24,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/175569640034?_skw=michael+jordan+topps+finest&hash=item28e0c41a62:g:yqMAAOSwZn5i0yOm
0,ERROR,"MICHAEL JORDAN 1996-97 Topps Finest #50 w/ Coating Chicago Bulls",56.49,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389500786404?_skw=michael+jordan+topps+finest&hash=item5ab00e56e4:g:9-oAAeSwe2FpaSJ8
0,ERROR,"1996-97 Topps Finest Sterling Michael Jordan #50 w/ Coating Chicago Bulls HOF",54.87,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376902828541?_skw=michael+jordan+topps+finest&hash=item57c128c1fd:g:IiQAAeSwTpdpd74-
0,ERROR,"1997 FINEST MICHAEL JORDAN #39 WITH COATING PSA 8 NM-MT",50,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/306745527265?_skw=michael+jordan+topps+finest&hash=item476b754be1:g:LpwAAeSwaP1pgJrF
0,ERROR,"1996 Topps Finest Basketball Michael Jordan Sticky Fingers ,Super Clean 🔥🔥🔥🔥",312,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/397536790700?_skw=michael+jordan+topps+finest&hash=item5c8f0a08ac:g:cOMAAeSwwsNpduKh
0,ERROR,"PSA 8 - 1993 Topps Finest #1 Michael Jordan Chicago Bulls",115.8,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/206009990589?_skw=michael+jordan+topps+finest&hash=item2ff726fdbd:g:yecAAeSwMvhpbshJ
0,ERROR,"Michael Jordan 1996 Topps Stars Finest  #24 BGS 9.5 Gem Mint",300,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389514600928?_skw=michael+jordan+topps+finest&hash=item5ab0e121e0:g:QxkAAeSwel1pbrcH
0,ERROR,"1995 Topps Finest Mystery Borderless/Silver Michael Jordan BGS 7.5 HOF READ 0q3",157.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/236614103529?_skw=michael+jordan+topps+finest&hash=item37174cb1e9:g:KyAAAeSwOpVpgNpE
0,ERROR,"Michael Jordan 1997-98 Topps Finest Silver Card #287 w/Coating-SGC Graded 9 Mint",119.94,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/305152124061?_skw=michael+jordan+topps+finest&hash=item470c7be49d:g:OMMAAOSwpGtlDKYq
0,ERROR,"1993-94 Topps Finest - Michael Jordan #1",110,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376881953577?_skw=michael+jordan+topps+finest&hash=item57bfea3b29:g:bwcAAeSwe0lpcCDP
0,ERROR,"1993-1994 Topps Finest Basketball Michael Jordan Card #1 Chicago Bulls MINT!",90,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/306734529205?_skw=michael+jordan+topps+finest&hash=item476acd7ab5:g:qTsAAeSw8gJpeVB6
0,ERROR,"1996 Topps Mystery Finest Michael Jordan Super Team Conf Winner #M14 PSA 9 Mint",249,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/267149930540?_skw=michael+jordan+topps+finest&hash=item3e3360702c:g:O0AAAOSwKFFnp7cp
0,ERROR,"1996-97 Topps Finest - Common - Bronze Michael Jordan #50",66,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/336411105433?_skw=michael+jordan+topps+finest&hash=item4e53aa1899:g:sucAAeSw0m9peqlG
0,ERROR,"1996-97 Topps Finest Mystery Michael Jordan Division Winner PSA 6",97,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389470707546?_skw=michael+jordan+topps+finest&hash=item5aae435f5a:g:i5AAAeSwE3ppYAGk
0,ERROR,"1995-96 Topps Finest - Mystery Finest Michael Jordan #M 1 Unpeeled",139.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227142334203?_skw=michael+jordan+topps+finest&hash=item34e2bcf6fb:g:yXQAAeSw-ctpSVRq
0,ERROR,"1993-94 Topps Finest #1 Michael Jordan PSA 8 Graded Basketball Card NBA 93-94",119.96,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/147115024398?_skw=michael+jordan+topps+finest&hash=item2240bd200e:g:7S4AAeSwl2NpdazG
0,ERROR,"1996 FINEST #50 MICHAEL JORDAN PSA 9",125.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/116968035418?_skw=michael+jordan+topps+finest&hash=item1b3bd6945a:g:GpYAAeSwT7dpXLzD
0,ERROR,"1997 Topps Finest Michael Jordan #271 Showstoppers BGS 9",60.1,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/267550913018?_skw=michael+jordan+topps+finest&hash=item3e4b46f1fa:g:VGEAAeSwOxtpbov7
0,ERROR,"1995-96 Topps Finest - Mystery Finest Michael Jordan #M1 Bordered",54.15,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/357945598457?_skw=michael+jordan+topps+finest&hash=item53573861f9:g:3vYAAeSwd99pJU43
0,ERROR,"1996-97 Topps Mystery Finest Borderless Michael Jordan #M14 Chicago Bulls",165,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389446860802?_skw=michael+jordan+topps+finest&hash=item5aacd78002:g:860AAOSwGAZnJnBf
0,ERROR,"NM-MINT+/- STERLING COATING 1996 TOPPS FINEST #50 MICHAEL JORDAN S23 TPHLC-4796",55.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/126800465575?_skw=michael+jordan+topps+finest&hash=item1d85e58ea7:g:bOwAAOSwVulgkcAK
0,ERROR,"1998-99 Topps Finest #81 Michael Jordan PSA 8 Graded Basketball Card NBA 98-99",58.96,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/144942636374?_skw=michael+jordan+topps+finest&hash=item21bf411d56:g:DooAAOSw2jZj6Xzl
0,ERROR,"1994-95 Finest Michael Jordan W/ Coating #331 PSA 9 MINT HOF",330.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/267555192566?_skw=michael+jordan+topps+finest&hash=item3e4b883ef6:g:TLIAAeSwgqhpc8hW
0,ERROR,"1993 FINEST #1 MICHAEL JORDAN PSA 8",155.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/297984949641?_skw=michael+jordan+topps+finest&hash=item4561497d89:g:JrsAAeSwKjBpfT99
0,ERROR,"1997-98 Topps Finest Michael Jordan Creation Uncommon W/ Coating Bulls",95.49,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/366089653039?_skw=michael+jordan+topps+finest&hash=item553ca4cb2f:g:BFEAAeSwibFpUwP5
0,ERROR,"1997-98 Topps Finest 271 Michael Jordan Showstoppers PSA 9 Graded Card NBA 97-98",54.94,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127562748782?_skw=michael+jordan+topps+finest&hash=item1db355136e:g:9bEAAeSw~iZpP1Oi
0,ERROR,"MICHAEL JORDAN~RARE (POP 16) 1995 TOPPS MYSTERY FINEST SGC-9 MINT NBA CARD #M1",205.57,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/317738874181?_skw=michael+jordan+topps+finest&hash=item49fab67545:g:7WQAAeSwjOhpXYRQ
0,ERROR,"1995 FINEST #229 MICHAEL JORDAN PSA 8",104.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/117012180769?_skw=michael+jordan+topps+finest&hash=item1b3e782f21:g:pIAAAeSwCRdpfvpZ
0,ERROR,"MICHAEL JORDAN~RARE (POP 19) 1998 TOPPS FINEST SGC-9.5 MINT+ GRADED NBA CARD #81",145.68,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127544969147?_skw=michael+jordan+topps+finest&hash=item1db245c7bb:g:ExUAAeSwq49pMycZ
0,ERROR,"Michael Jordan PSA 9 (MINT) 1995 Topps Finest Mystery #M1  Chicago Bulls HOF",179.95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227102571063?_skw=michael+jordan+topps+finest&hash=item34e05e3a37:g:fMYAAeSwxKRpJaCw
0,ERROR,"1997-98 Topps Finest 271 Michael Jordan Showstoppers PSA 9 Graded Card NBA 97-98",58.96,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/144942618438?_skw=michael+jordan+topps+finest&hash=item21bf40d746:g:mAMAAOSwiV5j6XXf
0,ERROR,"1993-94 Topps Finest - Michael Jordan #1 Refractor PSA 8",2500,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/147109446010?_skw=michael+jordan+topps+finest&hash=item224068017a:g:1d0AAeSwl2Npcoi4
0,ERROR,"1996-97 Topps Finest - Common Bronze Michael Jordan #50 Sterling",55,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/168103037025?_skw=michael+jordan+topps+finest&hash=item2723b8c861:g:fn4AAeSwUmhpcnlQ
0,ERROR,"1996-97 Topps Finest NBA Stars #24 MICHAEL JORDAN RARE Color & NO GREENING! 🔥 ",65.95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/406625821289?_skw=michael+jordan+topps+finest&hash=item5eacc9a269:g:x8MAAeSwhMVpf9Y2
0,ERROR,"Michael Jordan PSA 8 NM/MT 1994 Topps Finest W/ Coating #331",175,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/136429591843?_skw=michael+jordan+topps+finest&hash=item1fc3d65d23:g:ZO0AAeSw0Upoaw5m
0,ERROR,"MICHAEL JORDAN~1997 TOPPS FINEST w/COATING PSA-8 NM-MT HOT NBA CARD #39~NEW CASE",65.56,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127619819098?_skw=michael+jordan+topps+finest&hash=item1db6bbe65a:g:hNEAAeSwnmBpZV7G
0,ERROR,"1997 FINEST W/COATING #271 MICHAEL JORDAN PSA 9",65.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/297914352820?_skw=michael+jordan+topps+finest&hash=item455d1444b4:g:MC0AAeSw45JpXfoN
0,ERROR,"PSA 8 1994 Finest Michael Jordan with Coating A",149.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227148031590?_skw=michael+jordan+topps+finest&hash=item34e313e666:g:h7AAAeSwP8ZpRart
0,ERROR,"1996 Topps Finest MICHAEL JORDAN #50 Sterling PSA 9 MINT Bulls HOF GOAT",124.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389501415707?_skw=michael+jordan+topps+finest&hash=item5ab017f11b:g:-7gAAeSwBPhpYJop
0,ERROR,"1995 Topps FINEST MICHAEL JORDAN With COATING 229 PSA 8 NM-MT Chicago Bulls 6924",221.5,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/203794905393?_skw=michael+jordan+topps+finest&hash=item2f731f7931:g:4YcAAOSwxw1h5kHy
0,ERROR,"96-97 Topps Finest Mystery Michael Jordan Borderless Insert #M14",185,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/405718991796?_skw=michael+jordan+topps+finest&hash=item5e76bc83b4:g:ieUAAeSw-g5oJJZt
0,ERROR,"1996-97 Topps Finest Michael Jordan Foundations GOLD Rare W/ Coating #291 DAMAGE",499.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/366105650682?_skw=michael+jordan+topps+finest&hash=item553d98e5fa:g:Wz4AAeSwKe9pXN-t
0,ERROR,"1995 FINEST HOT STUFF W/COATING #HS1 MICHAEL JORDAN PSA 7",105.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/297894965881?_skw=michael+jordan+topps+finest&hash=item455bec7279:g:1UMAAeSwAStpVaqT
0,ERROR,"PSA 8 1993-94 Topps Finest #1 Michael Jordan Bulls",115.8,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/205994701865?_skw=michael+jordan+topps+finest&hash=item2ff63db429:g:2iMAAeSw4iNpZaFO
0,ERROR,"1994 FINEST REFRACTOR W/COATING #331 MICHAEL JORDAN PSA 8 NM-MT Authenticated",1134,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/257332856792?_skw=michael+jordan+topps+finest&hash=item3bea3bc7d8:g:ZKUAAeSwk69peYH-
0,ERROR,"MICHAEL JORDAN 1995-96 TOPPS FINEST MYSTERY #M1 PSA 8 MM-MT CHICAGO BULLS 🔥🏀",90.85,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389482377139?_skw=michael+jordan+topps+finest&hash=item5aaef56fb3:g:1BMAAeSw6z9pWqpU
0,ERROR,"1996-97 Finest Basketball Michael Jordan #50 NM",39.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227060906986?_skw=michael+jordan+topps+finest&hash=item34dde27bea:g:ZpMAAeSws~RpC5-C
0,ERROR,"MICHAEL JORDAN~RARE (POP 36) 1994 TOPPS FINEST w/COATING SGC-9.5 MINT+ CARD #331",505.56,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127656998385?_skw=michael+jordan+topps+finest&hash=item1db8f335f1:g:GAYAAeSwlfxpJi0D
0,ERROR,"1996 Topps Mystery Finest Borderless Michael Jordan PSA 8 Chicago Bulls",196.25,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227194709430?_skw=michael+jordan+topps+finest&hash=item34e5dc25b6:g:lJ4AAeSwo59pe~8z
0,ERROR,"Michael Jordan 2002-03 Finest #100",45.49,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/358065655477?_skw=michael+jordan+topps+finest&hash=item535e604eb5:g:SNMAAeSwqf1pUx30
0,ERROR,"MICHAEL JORDAN~1995 TOPPS FINEST w/COATING PSA-7 NR-MT HOT NBA CARD#229~NEW CASE",85.58,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127600005444?_skw=michael+jordan+topps+finest&hash=item1db58d9144:g:ufwAAeSw2AlpWBZP
0,ERROR,"1996 Topps Mystery Finest Michael Jordan #M14 Refractor PSA 8 ",637.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/358167020933?_skw=michael+jordan+topps+finest&hash=item53646b0585:g:CsYAAeSwKvBpesSb
0,ERROR,"1993 TOPPS FINEST #1 MICHAEL JORDAN PSA 6 EX-MT BULLS GRADED HOF",79.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227177776380?_skw=michael+jordan+topps+finest&hash=item34e4d9c4fc:g:BxcAAeSwKxppaxyx
0,ERROR,"1994 FINEST REFRACTOR W/COATING #331 MICHAEL JORDAN PSA 5",1030.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/306659484804?_skw=michael+jordan+topps+finest&hash=item4766546484:g:jJEAAeSwzxVpJ~e4
0,ERROR,"1996-97 Topps Mystery Finest MICHAEL JORDAN Super Team Champion Refractor #M14",354.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/267308052349?_skw=michael+jordan+topps+finest&hash=item3e3ccd2f7d:g:MOUAAeSwIZRoYhf6
0,ERROR,"1994 FINEST REFRACTOR W/COATING #331 MICHAEL JORDAN PSA 8",1295.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/116959619489?_skw=michael+jordan+topps+finest&hash=item1b3b5629a1:g:RlsAAeSwUCNpVtr6
0,ERROR,"2002 Topps Finest #100 Michael Jordan Washington Wizards HOF PSA 10 GEM MINT",184.5,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/168122897026?_skw=michael+jordan+topps+finest&hash=item2724e7d282:g:vFcAAeSwXAJpfRom
0,ERROR,"1995 Topps Finest #229 Michael Jordan PSA 9 Chicago Bulls",216.25,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/326977005815?_skw=michael+jordan+topps+finest&hash=item4c215928f7:g:lLIAAeSwy3Jpe~zB
0,ERROR,"Michael Jordan 1993-94 Topps Finest! # 1 Chicago Bulls HOF 90’s Vintage GOAT 🔥",149.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/267551352752?_skw=michael+jordan+topps+finest&hash=item3e4b4da7b0:g:Z9kAAeSwF69pbwe1
0,ERROR,"Michael Jordan 1998-99 Finest #81 Chicago Bulls No Protector 35% Off 4+",49.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/167578078813?_skw=michael+jordan+topps+finest&hash=item27046e8e5d:g:dasAAeSwQGtoSKd0
0,ERROR,"Michael Jordan 1996-97 Topps - Mystery Finest #M14 Borderless Bulls MINT",165,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127617489771?_skw=michael+jordan+topps+finest&hash=item1db6985b6b:g:7qEAAeSw16dpY-Nf
0,ERROR,"1995-96 Topps Finest Mystery Finest Bordered Michael Jordan #M1 HOF 0d08",57.28,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/236605574362?_skw=michael+jordan+topps+finest&hash=item3716ca8cda:g:QWgAAeSwat1pehaX
0,ERROR,"1993-94 Topps Finest Basketball Michael Jordan #1",110.29,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376904824798?_skw=michael+jordan+topps+finest&hash=item57c14737de:g:FjIAAeSw8nNpeEqW
0,ERROR,"1995 Finest Mystery Borderless #M1 Michael Jordan PSA 7 NEAR MINT",139.97,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/167922189527?_skw=michael+jordan+topps+finest&hash=item2718f144d7:g:OkYAAeSwi8hpE2UH
0,ERROR,"1993 FINEST #1 MICHAEL JORDAN PSA 8",120.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/297959672192?_skw=michael+jordan+topps+finest&hash=item455fc7c980:g:LB4AAeSwhPZpcrkH
0,ERROR,"1996 Finest #50 Michael Jordan NM PSA 7 Chicago Bulls 8743",44.9,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/366124655835?_skw=michael+jordan+topps+finest&hash=item553ebae4db:g:tKkAAeSwUCppZ-Ab
0,ERROR,"1995-96 Topps Finest Michael Jordan #229 Psa 9",200,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/366162728518?_skw=michael+jordan+topps+finest&hash=item5540ffd646:g:9ZAAAeSwhnhpdPRj
0,ERROR,"MICHAEL JORDAN 1997-98 TOPPS FINEST SILVER EMBOSSED REFRACTOR 230/263 PSA 8 #287",3513.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/358109476447?_skw=michael+jordan+topps+finest&hash=item5360fcf65f:g:HEEAAeSwek1pZYJ6
0,ERROR,"1996-97 Finest Michael Jordan W/Coating Gold Refractor #291 Bulls PSA 9",9104.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127624058202?_skw=michael+jordan+topps+finest&hash=item1db6fc955a:g:husAAeSwN4JpaAnH
0,ERROR,"1993 Topps Finest- Michael Jordan-PSA 9-Mint",244,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/187966763498?_skw=michael+jordan+topps+finest&hash=item2bc3b131ea:g:gv0AAeSw~DRpH2xs
0,ERROR,"1996-97 Topps Mystery Finest Super Team Michael Jordan USA Grading Gem Mt 10",243.75,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/295921267314?_skw=michael+jordan+topps+finest&hash=item44e6483272:g:vY4AAOSwM3Bk-fLC
0,ERROR,"1995-96 Topps Finest Mystery Borderless/Silver Michael Jordan #M1 HOF 0x4k",103.28,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/257332228004?_skw=michael+jordan+topps+finest&hash=item3bea322fa4:g:R5YAAeSw61BpeRJq
0,ERROR,"1995-96 Michael Jordan Finest Hot Stuff #HS1 Gem Mint 10 Chicago Bulls GOAT",106,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/316117371392?_skw=michael+jordan+topps+finest&hash=item499a104a00:g:e1QAAOSw8K1nftd~
0,ERROR,"1996 Topps Mystery Finest Michael Jordan Bordered Refractor #M14 PSA 8",549.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/267564585724?_skw=michael+jordan+topps+finest&hash=item3e4c1792fc:g:ubQAAeSwZUppgBJw
0,ERROR,"MICHAEL JORDAN - Topps Finest 1995 PSA 10",1450.56,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376834996583?_skw=michael+jordan+topps+finest&hash=item57bd1db967:g:ZxIAAeSwq2xpWk0f
0,ERROR,"Michael Jordan #1 - 1993-94 Topps Finest Chicago Bulls",139.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/147123473661?_skw=michael+jordan+topps+finest&hash=item22413e0cfd:g:1xQAAeSwkw1pera7
0,ERROR,"1993-94 Topps Finest: Michael Jordan #1 - SHARP!!!",174.91,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/317451046472?_skw=michael+jordan+topps+finest&hash=item49e98e8e48:g:GlUAAeSwb1xo-TY0
0,ERROR,"MICHAEL JORDAN PSA 8 1997 TOPPS FINEST #39 “FINISHERS” W COATING NBA CHI BULLS",76.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/157582479447?_skw=michael+jordan+topps+finest&hash=item24b0a5d057:g:TV0AAeSw~GZpVfPz
0,ERROR,"1995-96 Topps Finest - Mystery Finest Michael Jordan #M 1 Bordered With SET",90,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/117010238399?_skw=michael+jordan+topps+finest&hash=item1b3e5a8bbf:g:CrEAAeSwc2ppf6fk
0,ERROR,"93-94 TOPPS FINEST #1/ MICHAEL JORDAN / STRONG BGS 7.5 Subs = 8.5, 9.5, 9.5, 6.5",129.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/168080279699?_skw=michael+jordan+topps+finest&hash=item27225d8893:g:DYIAAeSw7nRpZrwg
0,ERROR,"1996 Topps Finest Michael Jordan #50 w/ Coating PSA 9 MINT",130.49,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/389507814237?_skw=michael+jordan+topps+finest&hash=item5ab079935d:g:MfgAAeSwEAZpbBv5
0,ERROR,"1995 Finest Michael Jordan With Coating PSA 9 Chicago Bulls",229,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/326954118466?_skw=michael+jordan+topps+finest&hash=item4c1ffbed42:g:unQAAeSw5XRpZknU
0,ERROR,"Michael Jordan PSA 9 MINT 1998 Topps Finest  #81",90,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/136738570151?_skw=michael+jordan+topps+finest&hash=item1fd640ffa7:g:KJkAAeSwkwVpFT7f
0,ERROR,"1995-96 TOPPS MICHAEL JORDAN MYSTERY FINEST REFRACTOR CARD #M1",825.49,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/326862362759?_skw=michael+jordan+topps+finest&hash=item4c1a83d887:g:TO8AAeSwj5BpFdNy
0,ERROR,"1997-98 Topps Finest Michael Jordan Uncommon Silver Embossed #287",104.24,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/154612840581?_skw=michael+jordan+topps+finest&hash=item23ffa4b885:g:TA4AAOSwY-JhQqVI
0,ERROR,"1995-96 Topps Basketball Jordan Finest Refractor Stockton Mystery Gold Rodman",103.68,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/265306196559?_skw=michael+jordan+topps+finest&hash=item3dc57b4a4f:g:xlsAAOSwt45hOhmM
0,ERROR,"1996-97 Topps Stadium Club Finest Reprints Refractor #24 Michael Jordan BGS 8",2507.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/126911618905?_skw=michael+jordan+topps+finest&hash=item1d8c859f59:g:0qQAAOSwuCZnm-mX
0,ERROR,"1996 Finest Sterling Michael Jordan W/Coating #50 PSA 9",125,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/397433208156?_skw=michael+jordan+topps+finest&hash=item5c88dd7d5c:g:Xx8AAeSwng5pTuG-
0,ERROR,"1997 Topps Finest Michael Jordan #271 PSA 9 MINT Chicago Bulls HOF Showstoppers",54.95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/147057513910?_skw=michael+jordan+topps+finest&hash=item223d4f95b6:g:6i8AAeSwng5pUDCu
0,ERROR,"1996-97 Topps Finest W/coating- Michael Jordan #127 PSA 9 MINT",250,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/168090856612?_skw=michael+jordan+topps+finest&hash=item2722feeca4:g:mcMAAeSwbUFpbDPc
0,ERROR,"1993-94 FINEST MICHAEL JORDAN #1 MINT",200,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/157584448791?_skw=michael+jordan+topps+finest&hash=item24b0c3dd17:g:sAIAAeSw-lRpVx6T
0,ERROR,"1997 Topps Finest Creators Uncommon #287 Michael Jordan PSA 7 Chicago Bulls",85,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/287091924411?_skw=michael+jordan+topps+finest&hash=item42d8031dbb:g:U9AAAeSwxDBpcYxG
0,ERROR,"1993-94 Finest Basketball Cards 1-220 w/Main Attraction & Refractors You Pick!",200.87,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/114509911230?_skw=michael+jordan+topps+finest&hash=item1aa95294be:g:Gk0AAOSw3L1fqhTx
0,ERROR,"Michael Jordan 1993-94 Topps Finest #1 PSA 8 NM-MT Chicago Bulls Hall of Fame",119.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/168121355907?_skw=michael+jordan+topps+finest&hash=item2724d04e83:g:PXIAAeSwl2NpfC~C
0,ERROR,"1993-94 Topps Finest Basketball Michael Jordan #1",110.29,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376904825042?_skw=michael+jordan+topps+finest&hash=item57c14738d2:g:C5wAAeSwcD1peEtT
